Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,Sector1Time_seconds,Sector2Time_seconds,Sector3Time_seconds,LapStartTime_seconds,PitInTime_seconds,PitOutTime_seconds,Sector1SessionTime_seconds,Sector2SessionTime_seconds,Sector3SessionTime_seconds
0 days 01:12:04.158000,SAI,55,0 days 00:01:30.047000,9.0,1.0,,,0 days 00:00:18.249000,0 days 00:00:38.248000,0 days 00:00:33.550000,0 days 01:10:52.402000,0 days 01:11:30.650000,0 days 01:12:04.200000,285.0,306.0,211.0,314.0,True,MEDIUM,9.0,True,Williams,0 days 01:10:34.111000,2025-12-07 13:15:41.174,1,13.0,False,,False,True,90.047,18.249,38.248,33.55,4234.111,,,4252.402,4290.65,4324.2
0 days 01:13:34.615000,SAI,55,0 days 00:01:30.457000,10.0,1.0,,,0 days 00:00:18.181000,0 days 00:00:38.055000,0 days 00:00:34.221000,0 days 01:12:22.381000,0 days 01:13:00.436000,0 days 01:13:34.657000,287.0,311.0,211.0,314.0,False,MEDIUM,10.0,True,Williams,0 days 01:12:04.158000,2025-12-07 13:17:11.221,1,13.0,False,,False,True,90.457,18.181,38.055,34.221,4324.158,,,4342.381,4380.436,4414.657
0 days 01:15:05.487000,SAI,55,0 days 00:01:30.872000,11.0,1.0,,,0 days 00:00:18.251000,0 days 00:00:38.123000,0 days 00:00:34.498000,0 days 01:13:52.908000,0 days 01:14:31.031000,0 days 01:15:05.529000,,312.0,209.0,316.0,False,MEDIUM,11.0,True,Williams,0 days 01:13:34.615000,2025-12-07 13:18:41.678,1,13.0,False,,False,True,90.872,18.251,38.123,34.498,4414.615,,,4432.908,4471.031,4505.529
0 days 01:16:36.442000,SAI,55,0 days 00:01:30.955000,12.0,1.0,,,0 days 00:00:18.262000,0 days 00:00:38.241000,0 days 00:00:34.452000,0 days 01:15:23.791000,0 days 01:16:02.032000,0 days 01:16:36.484000,289.0,292.0,210.0,324.0,False,MEDIUM,12.0,True,Williams,0 days 01:15:05.487000,2025-12-07 13:20:12.550,1,13.0,False,,False,True,90.955,18.262,38.241,34.452,4505.487,,,4523.791,4562.032,4596.484
0 days 01:18:07.551000,SAI,55,0 days 00:01:31.109000,13.0,1.0,,,0 days 00:00:18.254000,0 days 00:00:38.359000,0 days 00:00:34.496000,0 days 01:16:54.738000,0 days 01:17:33.097000,0 days 01:18:07.593000,287.0,294.0,211.0,328.0,False,MEDIUM,13.0,True,Williams,0 days 01:16:36.442000,2025-12-07 13:21:43.505,1,13.0,False,,False,True,91.109,18.254,38.359,34.496,4596.442,,,4614.738,4653.097,4687.593
0 days 01:19:38.610000,SAI,55,0 days 00:01:31.059000,14.0,1.0,,,0 days 00:00:18.254000,0 days 00:00:38.350000,0 days 00:00:34.455000,,0 days 01:19:04.197000,0 days 01:19:38.652000,,311.0,210.0,325.0,False,MEDIUM,14.0,True,Williams,0 days 01:18:07.551000,2025-12-07 13:23:14.614,1,12.0,True,TRACK LIMITS AT TURN 1 LAP 14 ,False,True,91.059,18.254,38.35,34.455,4687.551,,,,4744.197,4778.652
0 days 01:21:09.472000,SAI,55,0 days 00:01:30.862000,15.0,1.0,,,0 days 00:00:18.147000,0 days 00:00:38.786000,0 days 00:00:33.929000,0 days 01:19:56.799000,0 days 01:20:35.585000,0 days 01:21:09.514000,289.0,298.0,211.0,315.0,False,MEDIUM,15.0,True,Williams,0 days 01:19:38.610000,2025-12-07 13:24:45.673,1,10.0,False,,False,True,90.862,18.147,38.786,33.929,4778.61,,,4796.799,4835.585,4869.514
0 days 01:22:41.327000,SAI,55,0 days 00:01:31.855000,16.0,1.0,,,0 days 00:00:18.191000,0 days 00:00:38.974000,0 days 00:00:34.690000,0 days 01:21:27.705000,0 days 01:22:06.679000,0 days 01:22:41.369000,286.0,294.0,210.0,305.0,False,MEDIUM,16.0,True,Williams,0 days 01:21:09.472000,2025-12-07 13:26:16.535,1,10.0,False,,False,True,91.855,18.191,38.974,34.69,4869.472,,,4887.705,4926.679,4961.369
0 days 01:24:12.497000,SAI,55,0 days 00:01:31.170000,17.0,1.0,,,0 days 00:00:18.273000,0 days 00:00:38.339000,0 days 00:00:34.558000,0 days 01:22:59.642000,0 days 01:23:37.981000,0 days 01:24:12.539000,287.0,307.0,210.0,320.0,False,MEDIUM,17.0,True,Williams,0 days 01:22:41.327000,2025-12-07 13:27:48.390,1,7.0,False,,False,True,91.17,18.273,38.339,34.558,4961.327,,,4979.642,5017.981,5052.539
0 days 01:25:46.028000,SAI,55,0 days 00:01:33.531000,18.0,1.0,,0 days 01:25:45.121000,0 days 00:00:18.253000,0 days 00:00:39.131000,0 days 00:00:36.147000,0 days 01:24:30.792000,0 days 01:25:09.923000,0 days 01:25:46.070000,288.0,294.0,,310.0,False,MEDIUM,18.0,True,Williams,0 days 01:24:12.497000,2025-12-07 13:29:19.560,1,10.0,False,,False,False,93.531,18.253,39.131,36.147,5052.497,5145.121,,5070.792,5109.923,5146.07
0 days 01:27:35.305000,SAI,55,0 days 00:01:49.277000,19.0,2.0,0 days 01:26:06.786000,,0 days 00:00:38.263000,0 days 00:00:38.367000,0 days 00:00:32.647000,0 days 01:26:24.333000,0 days 01:27:02.700000,0 days 01:27:35.347000,286.0,299.0,215.0,323.0,False,HARD,1.0,True,Williams,0 days 01:25:46.028000,2025-12-07 13:30:53.091,1,18.0,False,,False,False,109.277,38.263,38.367,32.647,5146.028,,5166.786,5184.333,5222.7,5255.347
0 days 01:29:04.524000,SAI,55,0 days 00:01:29.219000,20.0,2.0,,,0 days 00:00:18.064000,0 days 00:00:38.244000,0 days 00:00:32.911000,0 days 01:27:53.411000,0 days 01:28:31.655000,0 days 01:29:04.566000,,297.0,216.0,301.0,True,HARD,2.0,True,Williams,0 days 01:27:35.305000,2025-12-07 13:32:42.368,1,18.0,False,,False,True,89.219,18.064,38.244,32.911,5255.305,,,5273.411,5311.655,5344.566
0 days 01:30:33.744000,SAI,55,0 days 00:01:29.220000,21.0,2.0,,,0 days 00:00:18.008000,0 days 00:00:38.364000,0 days 00:00:32.848000,0 days 01:29:22.574000,0 days 01:30:00.938000,0 days 01:30:33.786000,287.0,297.0,214.0,294.0,False,HARD,3.0,True,Williams,0 days 01:29:04.524000,2025-12-07 13:34:11.587,1,18.0,False,,False,True,89.22,18.008,38.364,32.848,5344.524,,,5362.574,5400.938,5433.786
0 days 01:32:03.044000,SAI,55,0 days 00:01:29.300000,22.0,2.0,,,0 days 00:00:17.946000,0 days 00:00:38.297000,0 days 00:00:33.057000,0 days 01:30:51.732000,0 days 01:31:30.029000,0 days 01:32:03.086000,,298.0,214.0,299.0,False,HARD,4.0,True,Williams,0 days 01:30:33.744000,2025-12-07 13:35:40.807,1,17.0,False,,False,True,89.3,17.946,38.297,33.057,5433.744,,,5451.732,5490.029,5523.086
0 days 01:33:32.484000,SAI,55,0 days 00:01:29.440000,23.0,2.0,,,0 days 00:00:18.083000,0 days 00:00:38.296000,0 days 00:00:33.061000,0 days 01:32:21.169000,0 days 01:32:59.465000,0 days 01:33:32.526000,285.0,298.0,212.0,305.0,False,HARD,5.0,True,Williams,0 days 01:32:03.044000,2025-12-07 13:37:10.107,1,17.0,False,,False,True,89.44,18.083,38.296,33.061,5523.044,,,5541.169,5579.465,5612.526
0 days 01:35:01.811000,SAI,55,0 days 00:01:29.327000,24.0,2.0,,,0 days 00:00:18.088000,0 days 00:00:38.293000,0 days 00:00:32.946000,0 days 01:33:50.614000,0 days 01:34:28.907000,0 days 01:35:01.853000,288.0,304.0,213.0,299.0,False,HARD,6.0,True,Williams,0 days 01:33:32.484000,2025-12-07 13:38:39.547,1,17.0,False,,False,True,89.327,18.088,38.293,32.946,5612.484,,,5630.614,5668.907,5701.853
0 days 01:36:31.468000,SAI,55,0 days 00:01:29.657000,25.0,2.0,,,0 days 00:00:18.019000,0 days 00:00:38.423000,0 days 00:00:33.215000,0 days 01:35:19.872000,0 days 01:35:58.295000,0 days 01:36:31.510000,289.0,300.0,212.0,306.0,False,HARD,7.0,True,Williams,0 days 01:35:01.811000,2025-12-07 13:40:08.874,1,17.0,False,,False,True,89.657,18.019,38.423,33.215,5701.811,,,5719.872,5758.295,5791.51
0 days 01:38:01.234000,SAI,55,0 days 00:01:29.766000,26.0,2.0,,,0 days 00:00:18.104000,0 days 00:00:38.411000,0 days 00:00:33.251000,0 days 01:36:49.614000,0 days 01:37:28.025000,0 days 01:38:01.276000,288.0,292.0,212.0,306.0,False,HARD,8.0,True,Williams,0 days 01:36:31.468000,2025-12-07 13:41:38.531,1,17.0,False,,False,True,89.766,18.104,38.411,33.251,5791.468,,,5809.614,5848.025,5881.276
0 days 01:39:31.059000,SAI,55,0 days 00:01:29.825000,27.0,2.0,,,0 days 00:00:18.056000,0 days 00:00:38.549000,0 days 00:00:33.220000,0 days 01:38:19.332000,0 days 01:38:57.881000,0 days 01:39:31.101000,287.0,302.0,212.0,309.0,False,HARD,9.0,True,Williams,0 days 01:38:01.234000,2025-12-07 13:43:08.297,1,17.0,False,,False,True,89.825,18.056,38.549,33.22,5881.234,,,5899.332,5937.881,5971.101
0 days 01:41:00.947000,SAI,55,0 days 00:01:29.888000,28.0,2.0,,,0 days 00:00:17.986000,0 days 00:00:38.585000,0 days 00:00:33.317000,0 days 01:39:49.087000,0 days 01:40:27.672000,0 days 01:41:00.989000,,305.0,214.0,311.0,False,HARD,10.0,True,Williams,0 days 01:39:31.059000,2025-12-07 13:44:38.122,1,17.0,False,,False,True,89.888,17.986,38.585,33.317,5971.059,,,5989.087,6027.672,6060.989
0 days 01:42:30.893000,SAI,55,0 days 00:01:29.946000,29.0,2.0,,,0 days 00:00:18.019000,0 days 00:00:38.512000,0 days 00:00:33.415000,0 days 01:41:19.008000,0 days 01:41:57.520000,0 days 01:42:30.935000,289.0,298.0,212.0,306.0,False,HARD,11.0,True,Williams,0 days 01:41:00.947000,2025-12-07 13:46:08.010,1,17.0,False,,False,True,89.946,18.019,38.512,33.415,6060.947,,,6079.008,6117.52,6150.935
0 days 01:44:00.965000,SAI,55,0 days 00:01:30.072000,30.0,2.0,,,0 days 00:00:18.164000,0 days 00:00:38.436000,0 days 00:00:33.472000,0 days 01:42:49.099000,0 days 01:43:27.535000,0 days 01:44:01.007000,,303.0,213.0,306.0,False,HARD,12.0,True,Williams,0 days 01:42:30.893000,2025-12-07 13:47:37.956,1,17.0,False,,False,True,90.072,18.164,38.436,33.472,6150.893,,,6169.099,6207.535,6241.007
0 days 01:45:30.889000,SAI,55,0 days 00:01:29.924000,31.0,2.0,,,0 days 00:00:17.999000,0 days 00:00:38.352000,0 days 00:00:33.573000,0 days 01:44:19.006000,0 days 01:44:57.358000,0 days 01:45:30.931000,288.0,309.0,213.0,302.0,False,HARD,13.0,True,Williams,0 days 01:44:00.965000,2025-12-07 13:49:08.028,1,17.0,False,,False,True,89.924,17.999,38.352,33.573,6240.965,,,6259.006,6297.358,6330.931
0 days 01:47:00.613000,SAI,55,0 days 00:01:29.724000,32.0,2.0,,,0 days 00:00:17.946000,0 days 00:00:37.979000,0 days 00:00:33.799000,0 days 01:45:48.877000,0 days 01:46:26.856000,0 days 01:47:00.655000,291.0,302.0,214.0,331.0,False,HARD,14.0,True,Williams,0 days 01:45:30.889000,2025-12-07 13:50:37.952,1,15.0,False,,False,True,89.724,17.946,37.979,33.799,6330.889,,,6348.877,6386.856,6420.655
0 days 01:48:30.578000,SAI,55,0 days 00:01:29.965000,33.0,2.0,,,0 days 00:00:18.062000,0 days 00:00:38.457000,0 days 00:00:33.446000,0 days 01:47:18.717000,0 days 01:47:57.174000,0 days 01:48:30.620000,287.0,296.0,215.0,305.0,False,HARD,15.0,True,Williams,0 days 01:47:00.613000,2025-12-07 13:52:07.676,1,12.0,False,,False,True,89.965,18.062,38.457,33.446,6420.613,,,6438.717,6477.174,6510.62
0 days 01:50:00.234000,SAI,55,0 days 00:01:29.656000,34.0,2.0,,,0 days 00:00:18.081000,0 days 00:00:38.402000,0 days 00:00:33.173000,0 days 01:48:48.701000,0 days 01:49:27.103000,0 days 01:50:00.276000,286.0,301.0,213.0,307.0,False,HARD,16.0,True,Williams,0 days 01:48:30.578000,2025-12-07 13:53:37.641,1,12.0,False,,False,True,89.656,18.081,38.402,33.173,6510.578,,,6528.701,6567.103,6600.276
0 days 01:51:29.810000,SAI,55,0 days 00:01:29.576000,35.0,2.0,,,0 days 00:00:18.080000,0 days 00:00:38.384000,0 days 00:00:33.112000,0 days 01:50:18.356000,0 days 01:50:56.740000,0 days 01:51:29.852000,287.0,299.0,211.0,309.0,False,HARD,17.0,True,Williams,0 days 01:50:00.234000,2025-12-07 13:55:07.297,1,12.0,False,,False,True,89.576,18.08,38.384,33.112,6600.234,,,6618.356,6656.74,6689.852
0 days 01:52:59.220000,SAI,55,0 days 00:01:29.410000,36.0,2.0,,,0 days 00:00:17.981000,0 days 00:00:38.330000,0 days 00:00:33.099000,0 days 01:51:47.833000,0 days 01:52:26.163000,0 days 01:52:59.262000,289.0,302.0,212.0,310.0,False,HARD,18.0,True,Williams,0 days 01:51:29.810000,2025-12-07 13:56:36.873,1,12.0,False,,False,True,89.41,17.981,38.33,33.099,6689.81,,,6707.833,6746.163,6779.262
0 days 01:54:28.432000,SAI,55,0 days 00:01:29.212000,37.0,2.0,,,0 days 00:00:18.006000,0 days 00:00:38.252000,0 days 00:00:32.954000,0 days 01:53:17.268000,0 days 01:53:55.520000,0 days 01:54:28.474000,288.0,303.0,213.0,312.0,True,HARD,19.0,True,Williams,0 days 01:52:59.220000,2025-12-07 13:58:06.283,1,12.0,False,,False,True,89.212,18.006,38.252,32.954,6779.22,,,6797.268,6835.52,6868.474
0 days 01:55:58.033000,SAI,55,0 days 00:01:29.601000,38.0,2.0,,,0 days 00:00:18.023000,0 days 00:00:38.340000,0 days 00:00:33.238000,0 days 01:54:46.497000,0 days 01:55:24.837000,0 days 01:55:58.075000,,301.0,213.0,311.0,False,HARD,20.0,True,Williams,0 days 01:54:28.432000,2025-12-07 13:59:35.495,1,12.0,False,,False,True,89.601,18.023,38.34,33.238,6868.432,,,6886.497,6924.837,6958.075
0 days 01:57:27.971000,SAI,55,0 days 00:01:29.938000,39.0,2.0,,,0 days 00:00:17.918000,0 days 00:00:38.515000,0 days 00:00:33.505000,0 days 01:56:15.993000,0 days 01:56:54.508000,0 days 01:57:28.013000,291.0,302.0,213.0,312.0,False,HARD,21.0,True,Williams,0 days 01:55:58.033000,2025-12-07 14:01:05.096,1,12.0,False,,False,True,89.938,17.918,38.515,33.505,6958.033,,,6975.993,7014.508,7048.013
0 days 01:58:57.947000,SAI,55,0 days 00:01:29.976000,40.0,2.0,,,0 days 00:00:18.092000,0 days 00:00:38.493000,0 days 00:00:33.391000,0 days 01:57:46.105000,0 days 01:58:24.598000,0 days 01:58:57.989000,288.0,301.0,213.0,311.0,False,HARD,22.0,True,Williams,0 days 01:57:27.971000,2025-12-07 14:02:35.034,1,12.0,False,,False,True,89.976,18.092,38.493,33.391,7047.971,,,7066.105,7104.598,7137.989
0 days 02:00:28.449000,SAI,55,0 days 00:01:30.502000,41.0,2.0,,,0 days 00:00:18.076000,0 days 00:00:38.724000,0 days 00:00:33.702000,0 days 01:59:16.065000,0 days 01:59:54.789000,0 days 02:00:28.491000,292.0,299.0,213.0,289.0,False,HARD,23.0,True,Williams,0 days 01:58:57.947000,2025-12-07 14:04:05.010,1,13.0,False,,False,True,90.502,18.076,38.724,33.702,7137.947,,,7156.065,7194.789,7228.491
0 days 02:01:58.128000,SAI,55,0 days 00:01:29.679000,42.0,2.0,,,0 days 00:00:18.079000,0 days 00:00:38.410000,0 days 00:00:33.190000,0 days 02:00:46.570000,0 days 02:01:24.980000,0 days 02:01:58.170000,289.0,306.0,215.0,313.0,False,HARD,24.0,True,Williams,0 days 02:00:28.449000,2025-12-07 14:05:35.512,1,12.0,False,,False,True,89.679,18.079,38.41,33.19,7228.449,,,7246.57,7284.98,7318.17
0 days 02:03:27.613000,SAI,55,0 days 00:01:29.485000,43.0,2.0,,,0 days 00:00:17.908000,0 days 00:00:38.367000,0 days 00:00:33.210000,0 days 02:02:16.078000,0 days 02:02:54.445000,0 days 02:03:27.655000,292.0,302.0,215.0,313.0,False,HARD,25.0,True,Williams,0 days 02:01:58.128000,2025-12-07 14:07:05.191,1,11.0,False,,False,True,89.485,17.908,38.367,33.21,7318.128,,,7336.078,7374.445,7407.655
0 days 02:04:57.044000,SAI,55,0 days 00:01:29.431000,44.0,2.0,,,0 days 00:00:18.010000,0 days 00:00:38.257000,0 days 00:00:33.164000,0 days 02:03:45.665000,0 days 02:04:23.922000,0 days 02:04:57.086000,291.0,301.0,213.0,310.0,False,HARD,26.0,True,Williams,0 days 02:03:27.613000,2025-12-07 14:08:34.676,1,11.0,False,,False,True,89.431,18.01,38.257,33.164,7407.613,,,7425.665,7463.922,7497.086
0 days 02:06:26.380000,SAI,55,0 days 00:01:29.336000,45.0,2.0,,,0 days 00:00:17.958000,0 days 00:00:38.279000,0 days 00:00:33.099000,0 days 02:05:15.044000,0 days 02:05:53.323000,0 days 02:06:26.422000,,306.0,213.0,312.0,False,HARD,27.0,True,Williams,0 days 02:04:57.044000,2025-12-07 14:10:04.107,1,11.0,False,,False,True,89.336,17.958,38.279,33.099,7497.044,,,7515.044,7553.323,7586.422
0 days 02:07:55.622000,SAI,55,0 days 00:01:29.242000,46.0,2.0,,,0 days 00:00:17.855000,0 days 00:00:38.278000,0 days 00:00:33.109000,0 days 02:06:44.277000,0 days 02:07:22.555000,0 days 02:07:55.664000,292.0,305.0,214.0,312.0,False,HARD,28.0,True,Williams,0 days 02:06:26.380000,2025-12-07 14:11:33.443,1,11.0,False,,False,True,89.242,17.855,38.278,33.109,7586.38,,,7604.277,7642.555,7675.664
0 days 02:09:24.995000,SAI,55,0 days 00:01:29.373000,47.0,2.0,,,0 days 00:00:17.898000,0 days 00:00:38.332000,0 days 00:00:33.143000,0 days 02:08:13.562000,0 days 02:08:51.894000,0 days 02:09:25.037000,,304.0,214.0,315.0,False,HARD,29.0,True,Williams,0 days 02:07:55.622000,2025-12-07 14:13:02.685,1,11.0,False,,False,True,89.373,17.898,38.332,33.143,7675.622,,,7693.562,7731.894,7765.037
0 days 02:10:54.267000,SAI,55,0 days 00:01:29.272000,48.0,2.0,,,0 days 00:00:17.902000,0 days 00:00:38.303000,0 days 00:00:33.067000,0 days 02:09:42.939000,0 days 02:10:21.242000,0 days 02:10:54.309000,291.0,301.0,214.0,311.0,False,HARD,30.0,True,Williams,0 days 02:09:24.995000,2025-12-07 14:14:32.058,1,11.0,False,,False,True,89.272,17.902,38.303,33.067,7764.995,,,7782.939,7821.242,7854.309
0 days 02:12:23.435000,SAI,55,0 days 00:01:29.168000,49.0,2.0,,,0 days 00:00:17.838000,0 days 00:00:38.249000,0 days 00:00:33.081000,0 days 02:11:12.147000,0 days 02:11:50.396000,0 days 02:12:23.477000,292.0,304.0,213.0,314.0,True,HARD,31.0,True,Williams,0 days 02:10:54.267000,2025-12-07 14:16:01.330,1,11.0,False,,False,True,89.168,17.838,38.249,33.081,7854.267,,,7872.147,7910.396,7943.477
0 days 02:13:52.597000,SAI,55,0 days 00:01:29.162000,50.0,2.0,,,0 days 00:00:17.796000,0 days 00:00:38.386000,0 days 00:00:32.980000,0 days 02:12:41.273000,0 days 02:13:19.659000,0 days 02:13:52.639000,293.0,305.0,213.0,316.0,True,HARD,32.0,True,Williams,0 days 02:12:23.435000,2025-12-07 14:17:30.498,1,11.0,False,,False,True,89.162,17.796,38.386,32.98,7943.435,,,7961.273,7999.659,8032.639
0 days 02:15:21.649000,SAI,55,0 days 00:01:29.052000,51.0,2.0,,,0 days 00:00:17.757000,0 days 00:00:38.024000,0 days 00:00:33.271000,0 days 02:14:10.396000,0 days 02:14:48.420000,0 days 02:15:21.691000,,320.0,213.0,315.0,True,HARD,33.0,True,Williams,0 days 02:13:52.597000,2025-12-07 14:18:59.660,1,11.0,False,,False,True,89.052,17.757,38.024,33.271,8032.597,,,8050.396,8088.42,8121.691
0 days 02:16:50.739000,SAI,55,0 days 00:01:29.090000,52.0,2.0,,,0 days 00:00:17.754000,0 days 00:00:38.072000,0 days 00:00:33.264000,0 days 02:15:39.445000,0 days 02:16:17.517000,0 days 02:16:50.781000,,318.0,214.0,315.0,False,HARD,34.0,True,Williams,0 days 02:15:21.649000,2025-12-07 14:20:28.712,1,11.0,False,,False,True,89.09,17.754,38.072,33.264,8121.649,,,8139.445,8177.517,8210.781
0 days 02:18:20.235000,SAI,55,0 days 00:01:29.496000,53.0,2.0,,,0 days 00:00:17.728000,0 days 00:00:37.868000,0 days 00:00:33.900000,0 days 02:17:08.509000,0 days 02:17:46.377000,0 days 02:18:20.277000,,303.0,215.0,331.0,False,HARD,35.0,True,Williams,0 days 02:16:50.739000,2025-12-07 14:21:57.802,1,11.0,False,,False,True,89.496,17.728,37.868,33.9,8210.739,,,8228.509,8266.377,8300.277
0 days 02:19:50.590000,SAI,55,0 days 00:01:30.355000,54.0,2.0,,,0 days 00:00:17.732000,0 days 00:00:38.327000,0 days 00:00:34.296000,0 days 02:18:38.009000,0 days 02:19:16.336000,0 days 02:19:50.632000,294.0,300.0,211.0,334.0,False,HARD,36.0,True,Williams,0 days 02:18:20.235000,2025-12-07 14:23:27.298,1,12.0,False,,False,True,90.355,17.732,38.327,34.296,8300.235,,,8318.009,8356.336,8390.632
0 days 02:21:20.146000,SAI,55,0 days 00:01:29.556000,55.0,2.0,,,0 days 00:00:17.905000,0 days 00:00:38.016000,0 days 00:00:33.635000,0 days 02:20:08.537000,0 days 02:20:46.553000,0 days 02:21:20.188000,295.0,318.0,213.0,317.0,False,HARD,37.0,True,Williams,0 days 02:19:50.590000,2025-12-07 14:24:57.653,1,12.0,False,,False,True,89.556,17.905,38.016,33.635,8390.59,,,8408.537,8446.553,8480.188
0 days 02:22:49.588000,SAI,55,0 days 00:01:29.442000,56.0,2.0,,,0 days 00:00:17.746000,0 days 00:00:37.760000,0 days 00:00:33.936000,0 days 02:21:37.934000,0 days 02:22:15.694000,0 days 02:22:49.630000,293.0,322.0,213.0,333.0,False,HARD,38.0,True,Williams,0 days 02:21:20.146000,2025-12-07 14:26:27.209,1,12.0,False,,False,True,89.442,17.746,37.76,33.936,8480.146,,,8497.934,8535.694,8569.63
0 days 02:24:20.315000,SAI,55,0 days 00:01:30.727000,57.0,2.0,,,0 days 00:00:17.817000,0 days 00:00:38.714000,0 days 00:00:34.196000,0 days 02:23:07.447000,0 days 02:23:46.161000,0 days 02:24:20.357000,294.0,300.0,213.0,327.0,False,HARD,39.0,True,Williams,0 days 02:22:49.588000,2025-12-07 14:27:56.651,1,13.0,False,,False,True,90.727,17.817,38.714,34.196,8569.588,,,8587.447,8626.161,8660.357
0 days 02:25:50.361000,SAI,55,0 days 00:01:30.046000,58.0,2.0,,,0 days 00:00:17.814000,0 days 00:00:38.404000,0 days 00:00:33.828000,0 days 02:24:38.171000,0 days 02:25:16.575000,0 days 02:25:50.403000,,304.0,203.0,316.0,False,HARD,40.0,True,Williams,0 days 02:24:20.315000,2025-12-07 14:29:27.378,1,13.0,False,,False,True,90.046,17.814,38.404,33.828,8660.315,,,8678.171,8716.575,8750.403
0 days 00:59:58.301000,TSU,22,0 days 00:01:37.567000,1.0,1.0,,,,0 days 00:00:39.515000,0 days 00:00:34.714000,,0 days 00:59:23.807000,0 days 00:59:58.551000,286.0,297.0,211.0,320.0,False,HARD,1.0,True,Red Bull Racing,0 days 00:58:20.522000,2025-12-07 13:03:27.585,1,10.0,False,,False,False,97.567,,39.515,34.714,3500.522,,,,3563.807,3598.551
0 days 01:01:28.989000,TSU,22,0 days 00:01:30.688000,2.0,1.0,,,0 days 00:00:18.476000,0 days 00:00:38.041000,0 days 00:00:34.171000,0 days 01:00:16.829000,0 days 01:00:54.870000,0 days 01:01:29.041000,,300.0,208.0,316.0,True,HARD,2.0,True,Red Bull Racing,0 days 00:59:58.301000,2025-12-07 13:05:05.364,1,10.0,False,,False,True,90.688,18.476,38.041,34.171,3598.301,,,3616.829,3654.87,3689.041
0 days 01:02:59.372000,TSU,22,0 days 00:01:30.383000,3.0,1.0,,,0 days 00:00:18.447000,0 days 00:00:38.020000,0 days 00:00:33.916000,0 days 01:01:47.488000,0 days 01:02:25.508000,0 days 01:02:59.424000,,299.0,209.0,322.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:01:28.989000,2025-12-07 13:06:36.052,1,10.0,False,,False,True,90.383,18.447,38.02,33.916,3688.989,,,3707.488,3745.508,3779.424
0 days 01:04:29.893000,TSU,22,0 days 00:01:30.521000,4.0,1.0,,,0 days 00:00:18.402000,0 days 00:00:38.083000,0 days 00:00:34.036000,0 days 01:03:17.826000,0 days 01:03:55.909000,0 days 01:04:29.945000,285.0,291.0,208.0,318.0,False,HARD,4.0,True,Red Bull Racing,0 days 01:02:59.372000,2025-12-07 13:08:06.435,1,10.0,False,,False,True,90.521,18.402,38.083,34.036,3779.372,,,3797.826,3835.909,3869.945
0 days 01:06:00.216000,TSU,22,0 days 00:01:30.323000,5.0,1.0,,,0 days 00:00:18.330000,0 days 00:00:38.042000,0 days 00:00:33.951000,0 days 01:04:48.275000,0 days 01:05:26.317000,0 days 01:06:00.268000,286.0,305.0,208.0,311.0,True,HARD,5.0,True,Red Bull Racing,0 days 01:04:29.893000,2025-12-07 13:09:36.956,1,10.0,False,,False,True,90.323,18.33,38.042,33.951,3869.893,,,3888.275,3926.317,3960.268
0 days 01:07:30.577000,TSU,22,0 days 00:01:30.361000,6.0,1.0,,,0 days 00:00:18.285000,0 days 00:00:38.057000,0 days 00:00:34.019000,0 days 01:06:18.553000,0 days 01:06:56.610000,0 days 01:07:30.629000,,303.0,210.0,317.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:06:00.216000,2025-12-07 13:11:07.279,1,10.0,False,,False,True,90.361,18.285,38.057,34.019,3960.216,,,3978.553,4016.61,4050.629
0 days 01:09:01.045000,TSU,22,0 days 00:01:30.468000,7.0,1.0,,,0 days 00:00:18.258000,0 days 00:00:38.083000,0 days 00:00:34.127000,0 days 01:07:48.887000,0 days 01:08:26.970000,0 days 01:09:01.097000,287.0,305.0,209.0,322.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:07:30.577000,2025-12-07 13:12:37.640,1,10.0,False,,False,True,90.468,18.258,38.083,34.127,4050.577,,,4068.887,4106.97,4141.097
0 days 01:10:31.440000,TSU,22,0 days 00:01:30.395000,8.0,1.0,,,0 days 00:00:18.214000,0 days 00:00:38.147000,0 days 00:00:34.034000,0 days 01:09:19.311000,0 days 01:09:57.458000,0 days 01:10:31.492000,286.0,306.0,209.0,317.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:09:01.045000,2025-12-07 13:14:08.108,1,10.0,True,TRACK LIMITS AT TURN 1 LAP 8 ,False,True,90.395,18.214,38.147,34.034,4141.045,,,4159.311,4197.458,4231.492
